,BOREHOLE_NAME,BOREHOLE_ID,DEPTH_REFERENCE_ID,DEPTH_REFERENCE_TYPE_ID,INTERVAL_COLLECTION_ID,INTERVALNO,INTERVAL_BEGIN,INTERVAL_END,CONSTRUCTION_NAME,CONSTRUCTION_TYPE_ID,DESCRIPTION,TEXT,CODE,ORDERBY,NGIS_CODE,SOURCE,URI,ENTRYDATE,ENTEREDBY,UPDATEDBY,LASTUPDATE
84,RN040783,635736,72959,3,31251,2128857,130.0,146.63,casing,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
85,RN040783,635736,72959,3,31251,2128858,124.0,130.0,screen,2,"Part of a borehole construction that allows intake of groundwater (eg, screen and slotted casing).",inlet,inlet,2,INLT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/inlet,2016-08-16 11:03:57,BOREHOLE_A,,
86,RN040783,635736,72959,3,31251,2128859,146.63,150.1,void,5,A hole excavated to intercept groundwater.,void,void,5,VOIC,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/void,2016-08-16 11:03:57,BOREHOLE_A,,
87,RN040783,635736,72959,3,31251,2128860,0.0,11.0,cement,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
88,RN040783,635736,72959,3,31251,2128861,11.0,110.0,10 mm gravel pack,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
89,RN040783,635736,72959,3,31251,2128862,119.0,122.0,bentonite,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
90,RN040783,635736,72959,3,31251,2128863,122.0,146.63,10 mm gravel pack,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
91,RN040783,635736,72959,3,31251,2128864,146.63,150.1,void fill,6,"Material reinserted inside the void or existing lining (eg, backfill and packer).",void fill,void_fill,6,VFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/void_fill,2016-08-16 11:03:57,BOREHOLE_A,,
92,RN040873,635728,72951,10,31253,2128870,-1.0,0.3,casing protector,4,"Fittings used to protect the borehole from damage (eg, casing); recommended minimum casing standard.",protection,protection,4,PROT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/protection,2016-08-16 11:03:57,BOREHOLE_A,,
93,RN040873,635728,72951,10,31253,2128871,-0.9,31.0,casing,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
94,RN040873,635728,72951,10,31253,2128872,31.0,37.0,screen,2,"Part of a borehole construction that allows intake of groundwater (eg, screen and slotted casing).",inlet,inlet,2,INLT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/inlet,2016-08-16 11:03:57,BOREHOLE_A,,
95,RN040873,635728,72951,10,31253,2128873,0.0,28.5,cement,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
96,RN040873,635728,72951,10,31253,2128874,28.5,30.0,bentonite,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
97,RN040873,635728,72951,10,31253,2128875,30.0,42.0,gravel pack,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
98,RN040873,635728,72951,10,31253,2128876,37.0,42.0,sump,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
99,RN040879,635729,72952,10,31254,2128877,-1.0,0.3,casing protector,4,"Fittings used to protect the borehole from damage (eg, casing); recommended minimum casing standard.",protection,protection,4,PROT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/protection,2016-08-16 11:03:57,BOREHOLE_A,,
100,RN040879,635729,72952,10,31254,2128878,-0.9,25.0,casing,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
101,RN040879,635729,72952,10,31254,2128879,25.0,31.0,screen,2,"Part of a borehole construction that allows intake of groundwater (eg, screen and slotted casing).",inlet,inlet,2,INLT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/inlet,2016-08-16 11:03:57,BOREHOLE_A,,
102,RN040879,635729,72952,10,31254,2128880,0.0,23.0,cement,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
103,RN040879,635729,72952,10,31254,2128881,23.0,24.0,bentonite,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
104,RN040879,635729,72952,10,31254,2128882,24.0,50.0,gravel pack,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
105,RN040879,635729,72952,10,31254,2128883,31.0,50.0,sump,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
106,RN040880,635730,72953,10,31255,2128884,-1.0,0.3,casing protector,4,"Fittings used to protect the borehole from damage (eg, casing); recommended minimum casing standard.",protection,protection,4,PROT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/protection,2016-08-16 11:03:57,BOREHOLE_A,,
107,RN040880,635730,72953,10,31255,2128885,-0.9,16.0,casing,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
108,RN040880,635730,72953,10,31255,2128886,16.0,22.0,screen,2,"Part of a borehole construction that allows intake of groundwater (eg, screen and slotted casing).",inlet,inlet,2,INLT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/inlet,2016-08-16 11:03:57,BOREHOLE_A,,
109,RN040880,635730,72953,10,31255,2128887,0.0,14.0,cement,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
110,RN040880,635730,72953,10,31255,2128888,14.0,15.0,bentonite,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
111,RN040880,635730,72953,10,31255,2128889,15.0,49.0,gravel pack,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
112,RN040880,635730,72953,10,31255,2128890,22.0,50.0,sump,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
113,RN040874,635733,72956,10,31256,2128891,-1.0,0.3,casing protector,4,"Fittings used to protect the borehole from damage (eg, casing); recommended minimum casing standard.",protection,protection,4,PROT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/protection,2016-08-16 11:03:57,BOREHOLE_A,,
114,RN040874,635733,72956,10,31256,2128892,-0.9,18.0,casing,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
115,RN040874,635733,72956,10,31256,2128893,18.0,24.0,screen,2,"Part of a borehole construction that allows intake of groundwater (eg, screen and slotted casing).",inlet,inlet,2,INLT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/inlet,2016-08-16 11:03:57,BOREHOLE_A,,
116,RN040874,635733,72956,10,31256,2128894,0.0,16.0,cement,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
117,RN040874,635733,72956,10,31256,2128895,16.0,17.0,bentonite,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
118,RN040874,635733,72956,10,31256,2128896,17.0,36.7,gravel pack,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
119,RN040874,635733,72956,10,31256,2128897,24.0,36.7,sump,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
120,RN040877,635734,72957,10,31257,2128898,-1.0,0.3,casing protector,4,"Fittings used to protect the borehole from damage (eg, casing); recommended minimum casing standard.",protection,protection,4,PROT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/protection,2016-08-16 11:03:57,BOREHOLE_A,,
121,RN040877,635734,72957,10,31257,2128899,-0.9,29.0,casing,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
122,RN040877,635734,72957,10,31257,2128900,29.0,35.0,screen,2,"Part of a borehole construction that allows intake of groundwater (eg, screen and slotted casing).",inlet,inlet,2,INLT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/inlet,2016-08-16 11:03:57,BOREHOLE_A,,
123,RN040877,635734,72957,10,31257,2128901,0.0,27.0,cement,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
124,RN040877,635734,72957,10,31257,2128902,27.0,28.0,bentonite,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
125,RN040877,635734,72957,10,31257,2128903,28.0,41.0,gravel pack,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
126,RN040877,635734,72957,10,31257,2128904,35.0,41.0,sump,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
127,RN040878,635735,72958,10,31258,2128905,-1.0,0.3,casing protector,4,"Fittings used to protect the borehole from damage (eg, casing); recommended minimum casing standard.",protection,protection,4,PROT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/protection,2016-08-16 11:03:57,BOREHOLE_A,,
128,RN040878,635735,72958,10,31258,2128906,-0.9,36.0,casing,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
129,RN040878,635735,72958,10,31258,2128907,36.0,42.0,screen,2,"Part of a borehole construction that allows intake of groundwater (eg, screen and slotted casing).",inlet,inlet,2,INLT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/inlet,2016-08-16 11:03:57,BOREHOLE_A,,
130,RN040878,635735,72958,10,31258,2128908,0.0,32.0,cement,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
131,RN040878,635735,72958,10,31258,2128909,32.0,34.5,bentonite,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
132,RN040878,635735,72958,10,31258,2128910,34.5,47.0,gravel pack,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
133,RN040878,635735,72958,10,31258,2128911,42.0,47.0,sump,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
134,RN040884,635737,72960,3,31259,2128912,-1.0,0.3,casing protector,4,"Fittings used to protect the borehole from damage (eg, casing); recommended minimum casing standard.",protection,protection,4,PROT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/protection,2016-08-16 11:03:57,BOREHOLE_A,,
135,RN040884,635737,72960,3,31259,2128913,-0.9,29.0,casing,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
136,RN040884,635737,72960,3,31259,2128914,29.0,35.0,screen,2,"Part of a borehole construction that allows intake of groundwater (eg, screen and slotted casing).",inlet,inlet,2,INLT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/inlet,2016-08-16 11:03:57,BOREHOLE_A,,
137,RN040884,635737,72960,3,31259,2128915,0.0,23.0,cement,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
138,RN040884,635737,72960,3,31259,2128916,23.0,25.0,bentonite,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
139,RN040884,635737,72960,3,31259,2128917,25.0,41.0,gravel pack,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
140,RN040884,635737,72960,3,31259,2128918,35.0,41.0,sump,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
141,RN040883,635738,72961,3,31260,2128919,-1.0,0.3,casing protector,4,"Fittings used to protect the borehole from damage (eg, casing); recommended minimum casing standard.",protection,protection,4,PROT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/protection,2016-08-16 11:03:57,BOREHOLE_A,,
142,RN040883,635738,72961,3,31260,2128920,-0.9,39.0,casing,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
143,RN040883,635738,72961,3,31260,2128921,39.0,45.0,screen,2,"Part of a borehole construction that allows intake of groundwater (eg, screen and slotted casing).",inlet,inlet,2,INLT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/inlet,2016-08-16 11:03:57,BOREHOLE_A,,
144,RN040883,635738,72961,3,31260,2128922,0.0,34.0,cement,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
145,RN040883,635738,72961,3,31260,2128923,34.0,36.0,bentonite,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
146,RN040883,635738,72961,3,31260,2128924,36.0,50.0,gravel pack,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
147,RN040883,635738,72961,3,31260,2128925,45.0,50.0,sump,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
148,RN040881,635739,72962,3,31261,2128926,-1.0,0.3,casing protector,4,"Fittings used to protect the borehole from damage (eg, casing); recommended minimum casing standard.",protection,protection,4,PROT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/protection,2016-08-16 11:03:57,BOREHOLE_A,,
149,RN040881,635739,72962,3,31261,2128927,-0.9,29.0,casing,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
150,RN040881,635739,72962,3,31261,2128928,29.0,35.0,screen,2,"Part of a borehole construction that allows intake of groundwater (eg, screen and slotted casing).",inlet,inlet,2,INLT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/inlet,2016-08-16 11:03:57,BOREHOLE_A,,
151,RN040881,635739,72962,3,31261,2128929,0.0,27.5,cement,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
152,RN040881,635739,72962,3,31261,2128930,27.5,28.2,bentonite,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
153,RN040881,635739,72962,3,31261,2128931,28.2,44.0,gravel pack,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
154,RN040881,635739,72962,3,31261,2128932,35.0,44.0,sump,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
155,RN040882,635740,72963,3,31262,2128933,-1.0,0.3,casing protector,4,"Fittings used to protect the borehole from damage (eg, casing); recommended minimum casing standard.",protection,protection,4,PROT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/protection,2016-08-16 11:03:57,BOREHOLE_A,,
156,RN040882,635740,72963,3,31262,2128934,-0.9,17.0,casing,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
157,RN040882,635740,72963,3,31262,2128935,17.0,23.0,screen,2,"Part of a borehole construction that allows intake of groundwater (eg, screen and slotted casing).",inlet,inlet,2,INLT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/inlet,2016-08-16 11:03:57,BOREHOLE_A,,
158,RN040882,635740,72963,3,31262,2128936,0.0,8.5,cement,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
159,RN040882,635740,72963,3,31262,2128937,8.5,10.0,bentonite,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
160,RN040882,635740,72963,3,31262,2128938,10.0,44.5,gravel pack,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
161,RN040882,635740,72963,3,31262,2128939,23.0,44.5,sump,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
162,RN040876,635741,72964,10,31263,2128940,-1.0,0.3,casing protector,4,"Fittings used to protect the borehole from damage (eg, casing); recommended minimum casing standard.",protection,protection,4,PROT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/protection,2016-08-16 11:03:57,BOREHOLE_A,,
163,RN040876,635741,72964,10,31263,2128941,-0.6,20.0,casing,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
164,RN040876,635741,72964,10,31263,2128942,20.0,26.0,screen,2,"Part of a borehole construction that allows intake of groundwater (eg, screen and slotted casing).",inlet,inlet,2,INLT,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/inlet,2016-08-16 11:03:57,BOREHOLE_A,,
165,RN040876,635741,72964,10,31263,2128943,0.0,18.0,cement,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
166,RN040876,635741,72964,10,31263,2128944,18.0,19.0,bentonite,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
167,RN040876,635741,72964,10,31263,2128945,19.0,41.0,gravel pack,1,"Fill within the annulus between the lining and the surrounding geological material (eg, gravel pack, seal and grout).",annulus fill,"annulus_fill
",1,AFIL,"National Groundwater Information System (NGIS)
",http://resource.geoscience.gov.au/classifier/ngis/constructiontype/annulus_fill,2016-08-16 11:03:57,BOREHOLE_A,,
168,RN040876,635741,72964,10,31263,2128946,26.0,41.0,sump,3,"Material inserted to line the inside of the void (eg, casing and pipe).",lining,lining,3,LIN,National Groundwater Information System (NGIS),http://resource.geoscience.gov.au/classifier/ngis/constructiontype/lining,2016-08-16 11:03:57,BOREHOLE_A,,
